sensor,bucket,timestamp,value,type
['bathroom_PIR'],1_3_6,1733478186937.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478189915.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478207020.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478212262.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478216086.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478219122.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478223282.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478225146.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478229327.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478230259.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478237009.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478244521.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478246475.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478262354.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478264135.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478268006.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478275856.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478303785.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478313832.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478315612.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478329049.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478343998.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478360882.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478373802.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478423301.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478435507.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478445120.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478454317.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478496574.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478821136.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478827157.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478838106.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478843168.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478858585.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478873295.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478887770.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478897023.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478916799.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733478924139.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479277108.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479297504.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479336664.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479352861.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479358833.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479363722.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479373931.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479379207.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479384034.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479394996.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479396904.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479434226.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479521426.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479524800.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479552925.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479566935.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479575815.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479593125.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479606984.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479616500.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479631513.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479640576.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479658071.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479669018.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479701844.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479708347.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479727294.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479735231.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479802491.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479819715.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479841136.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479852187.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479868921.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479878065.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479890678.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479892980.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479896477.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479904920.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479919115.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479930071.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479933077.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479936109.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479945523.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479950405.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479958377.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733479986251.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733480002355.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733480014928.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733488269002.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733488286076.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733488297550.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733488652538.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733488891115.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733488930957.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733488946791.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733489083474.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733489711787.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733489740744.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733490652828.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733493155104.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733493700557.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733493921125.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733493931707.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733493947242.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733493957936.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494053171.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494105299.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494129222.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494152451.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494172953.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494192838.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494227072.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494243627.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494258066.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494293951.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494299895.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494383139.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494437006.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494483765.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494508414.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494518242.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494521243.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494530957.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494535607.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494543945.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494562789.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494597191.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733494805193.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733495446161.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733495478829.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733496367420.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733496432338.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733498102177.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733498122869.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733498128562.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502827583.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502838496.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502844852.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502845952.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502852248.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502856255.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502857858.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502870653.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502889780.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502895036.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502899750.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502901859.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502929996.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502966772.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502971099.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502985272.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733502992558.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733503005938.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733503016020.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733503023597.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508461915.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508469681.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508475827.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508519355.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508528163.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508577930.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508699906.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508705618.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508710813.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508725511.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508732324.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508740282.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508746208.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508751740.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508769678.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508782815.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508928707.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508940670.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508948073.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508957271.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508967184.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508984037.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508990901.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733508997476.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733509003353.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733509012570.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733509134729.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733509143201.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733509160429.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733509185004.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733510115275.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733510985729.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733510994396.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511010396.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511054947.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511061867.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511068649.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511094688.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511114720.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511144480.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511244540.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511262922.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511272864.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511281651.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511297016.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511332859.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511349164.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511354094.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511366494.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511374119.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511388163.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511393966.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511405138.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511417042.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511449080.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511511422.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511543590.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511555759.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511588870.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733511598295.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515588290.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515628713.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515741646.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515755084.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515763084.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515763415.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515807690.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515813732.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515815933.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515821412.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515823809.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515835984.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515840471.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515846830.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515876664.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515967185.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733515991345.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733516017361.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733516033823.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733516149379.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733516763498.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733516777826.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733516784269.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733516824259.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733516830930.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733517015505.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733517030564.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733517039311.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733517051567.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733517057880.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733517201396.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733517224306.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733517231092.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733517261663.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733528521713.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733528534037.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733528565274.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733528617920.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733528631032.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733528640687.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733528646490.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733528654813.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733528665604.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733528673702.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733528894497.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529210885.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529257063.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529262824.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529269869.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529286407.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529296159.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529312418.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529325012.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529352423.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529358943.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529721611.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529812293.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529827705.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529836959.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529848196.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529855147.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529863614.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529874044.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529886053.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733529903546.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530343860.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530350639.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530361349.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530371935.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530372377.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530380049.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530386244.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530389046.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530405422.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530407393.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530413808.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530415086.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530430510.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530442106.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530460625.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530538138.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530605642.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530637988.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530652662.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530692344.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530935026.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530943016.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530950732.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530957368.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530963944.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530970600.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530977510.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530984713.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733530994648.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531002737.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531021217.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531037888.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531045164.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531051516.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531057132.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531064107.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531072367.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531162265.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531170771.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531185426.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531296853.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531306906.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531329116.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531334880.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531337687.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531342976.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531354018.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531362416.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531369537.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531376168.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531387554.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531393574.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531400364.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531400654.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531406953.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531412372.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531413833.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531417949.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531420318.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531458983.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531610086.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531626697.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531644874.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531666368.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531673952.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531685270.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531707198.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531712190.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531725608.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531727767.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531737289.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531748807.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531761538.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531871628.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531903241.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531913425.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531920327.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531928199.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531938115.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531944268.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531953947.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531992216.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733531998049.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532064156.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532081677.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532088687.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532088912.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532095873.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532100653.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532123209.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532126197.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532135297.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532142898.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532151300.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532151691.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532160302.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532161284.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532166254.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532173389.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532185756.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532199405.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532199718.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532203744.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532207423.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532222596.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532232660.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532244650.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532258034.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532313249.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532321993.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532326238.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532338735.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532348896.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532362792.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532370277.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532394840.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532418294.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532439002.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532449613.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532462960.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532516667.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532523967.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733532537819.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733563471982.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733563496165.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733563511904.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733563529566.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733563568370.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733563595734.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733563610479.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733563637477.0,bathroom,sensor
['bathroom_PIR'],1_3_6,1733563667505.0,bathroom,sensor
