sensor,bucket,timestamp,value,type,sensor_encoded
bathroom_PIR,1_3_6,2024-12-20 08:15:06.498,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:15:28.465,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:15:38.121,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:15:39.888,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:15:40.612,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:15:51.786,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:16:21.319,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:16:34.728,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:16:39.795,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:16:39.983,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:16:46.910,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:16:53.127,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:16:55.264,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:17:03.265,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:17:17.834,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:17:19.095,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:17:25.428,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:17:30.820,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:17:57.424,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:18:16.160,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:18:20.287,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:19:15.287,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:19:38.473,bathroom,sensor,0
livingroom_PIR,1_4_7,2024-12-20 08:27:21.007,livingroombedarea,sensor,2
bathroom_PIR,1_3_6,2024-12-20 08:28:39.623,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:29:07.085,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:31:09.369,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:31:22.456,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:31:36.631,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:31:44.149,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:31:44.168,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:32:26.065,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 08:32:38.034,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-12-20 08:42:15.826,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 08:42:26.528,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 08:42:30.934,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 08:42:35.337,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 08:44:07.043,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 08:44:57.662,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 08:45:06.930,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 08:45:45.946,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 08:45:58.179,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 08:46:55.897,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 08:47:02.728,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 09:12:34.187,kitchen,sensor,1
livingroom_magnetic_switch,1_4_11,2024-12-20 10:05:23.000,livingroomdoor,sensor,3
kitchen_PIR,1_5_9,2024-12-20 10:12:42.337,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 10:13:03.779,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 10:13:10.572,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 10:13:17.828,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 10:13:27.707,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 10:13:32.757,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 10:13:51.028,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 10:14:01.121,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 10:14:08.024,kitchen,sensor,1
livingroom_PIR,1_4_7,2024-12-20 10:29:05.965,livingroombedarea,sensor,2
bathroom_PIR,1_3_6,2024-12-20 11:00:47.461,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 11:01:03.553,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 11:01:12.127,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-12-20 11:32:21.529,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 11:32:27.314,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 11:45:25.702,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 11:45:57.960,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 11:46:09.251,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 11:46:49.040,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 11:47:01.792,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 11:47:09.622,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 11:47:17.308,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 11:47:32.362,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 11:47:45.643,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 11:48:39.575,kitchen,sensor,1
livingroom_magnetic_switch,1_4_11,2024-12-20 11:52:03.000,livingroomdoor,sensor,3
bathroom_PIR,1_3_6,2024-12-20 12:40:56.018,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 12:41:17.513,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-12-20 12:55:24.287,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 12:55:30.813,kitchen,sensor,1
livingroom_magnetic_switch,1_4_11,2024-12-20 13:04:38.000,livingroomdoor,sensor,3
bathroom_PIR,1_3_6,2024-12-20 13:07:19.647,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:08:00.310,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:08:20.270,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:08:28.283,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:08:41.692,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:08:56.333,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:09:17.658,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:09:24.426,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-12-20 13:14:31.547,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:14:39.788,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:14:46.319,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:14:51.988,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-12-20 13:17:33.111,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:17:53.450,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:18:01.727,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:18:09.945,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:18:29.194,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:18:39.256,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:18:46.201,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:19:25.533,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:20:02.172,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-12-20 13:23:55.668,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:27:19.524,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:27:42.595,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:27:55.838,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:27:58.612,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:28:05.766,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:28:12.509,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:28:26.051,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:28:43.393,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:28:55.415,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:29:02.084,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:29:12.191,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:29:20.130,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:29:27.606,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:31:04.920,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:31:16.246,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:31:21.974,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:31:30.694,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:31:41.261,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:31:55.308,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:32:28.710,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:32:45.431,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:33:07.893,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:33:47.156,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:40:42.984,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:41:16.933,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:41:28.221,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:42:02.218,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:42:25.162,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:42:40.509,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:42:46.435,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:43:24.017,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:43:57.278,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:44:03.138,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:48:31.574,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:48:43.945,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:49:43.370,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 13:49:49.790,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-12-20 13:55:39.234,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:55:55.734,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:56:03.666,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:56:11.080,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:56:21.568,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:56:33.239,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:57:02.213,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:57:43.625,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:58:01.477,bathroom,sensor,0
bathroom_PIR,1_3_6,2024-12-20 13:58:21.512,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-12-20 14:00:01.699,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:00:09.038,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:00:22.056,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:00:35.828,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:00:48.743,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:00:55.058,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:01:05.251,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:01:16.733,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:01:24.552,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:01:30.832,kitchen,sensor,1
bathroom_PIR,1_3_6,2024-12-20 14:02:46.619,bathroom,sensor,0
kitchen_PIR,1_5_9,2024-12-20 14:04:25.613,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:04:35.908,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:04:46.083,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:04:59.331,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:05:10.618,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:05:20.618,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:05:30.650,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:05:58.152,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:06:33.119,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 14:06:44.063,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:04:16.525,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:04:21.848,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:04:23.314,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:04:34.867,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:04:41.335,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:04:43.151,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:04:54.083,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:05:00.067,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:05:01.400,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:05:05.234,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:05:13.592,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:05:13.630,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:05:25.111,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:05:31.514,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:05:41.502,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:05:46.653,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:05:55.918,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:05:57.005,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:06:02.246,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:06:25.542,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:06:30.717,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:06:35.479,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:06:48.033,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:06:55.044,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:06:55.461,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:06:59.425,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:07:03.292,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:07:07.219,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:07:12.270,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:07:14.391,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:07:14.520,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:07:20.758,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:07:21.883,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:07:28.662,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:07:32.582,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:07:49.845,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:07:59.481,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:08:06.629,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:08:11.699,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:08:15.130,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:08:57.028,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:09:24.496,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:09:38.327,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:10:08.937,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:10:49.017,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:11:04.099,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:11:11.144,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:11:32.302,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:11:39.861,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:12:03.286,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:19:56.130,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:20:12.698,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:20:21.952,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:20:36.144,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:20:51.923,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:21:02.761,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:21:09.465,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:21:15.853,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:21:31.286,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:21:40.581,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:22:53.852,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:23:07.833,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:23:15.165,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:23:25.280,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:23:41.117,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:23:55.815,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:24:06.211,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:24:20.205,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:24:44.679,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:24:54.778,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:33:15.255,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:33:34.733,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:33:48.612,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:33:57.468,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:34:10.505,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:34:11.587,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:34:19.175,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:34:19.559,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:34:25.579,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:34:30.112,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:34:33.481,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:34:41.534,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:34:41.956,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:34:50.317,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:35:02.961,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:35:12.993,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:35:16.857,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:35:19.369,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:35:25.492,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:35:35.167,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:39:18.576,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:39:34.987,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:39:36.371,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:39:47.026,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:39:51.015,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:39:55.401,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:39:58.348,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:40:09.121,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:40:11.025,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:40:27.617,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:40:29.372,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:40:36.624,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:40:51.036,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:41:03.128,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:41:09.183,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:41:17.264,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:41:22.359,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:41:37.728,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:41:40.617,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:41:41.423,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:41:58.869,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:42:12.515,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:42:14.495,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:42:21.211,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:42:32.854,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:42:37.421,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:42:44.328,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:42:49.804,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:43:03.588,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:43:11.814,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:46:38.118,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:46:45.770,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:46:53.294,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:46:59.204,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:47:05.245,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:47:15.321,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:47:25.043,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:47:46.887,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:47:59.657,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:48:05.433,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:48:07.285,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:48:24.124,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:48:33.093,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:48:56.031,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:49:17.924,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:49:41.799,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:49:50.200,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:50:03.827,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:50:11.296,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:50:22.567,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:51:40.079,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:51:50.176,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:52:08.326,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:52:16.894,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:52:32.103,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:52:38.699,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:52:51.190,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:53:10.409,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:53:24.523,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:53:31.070,kitchen,sensor,1
livingroom_PIR,1_4_7,2024-12-20 15:57:15.724,livingroombedarea,sensor,2
livingroom_magnetic_switch,1_4_11,2024-12-20 15:57:35.000,livingroomdoor,sensor,3
kitchen_PIR,1_5_9,2024-12-20 15:57:41.522,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:57:49.023,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:58:02.588,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:58:11.005,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:58:21.604,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:58:30.360,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:58:44.645,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:58:58.987,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:59:06.829,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 15:59:16.494,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 16:03:29.875,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 16:03:35.831,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 16:03:44.746,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 16:03:45.529,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 16:03:51.486,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 16:03:53.134,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 16:03:59.430,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 16:04:01.674,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 16:04:10.832,kitchen,sensor,1
kitchen_PIR,1_5_9,2024-12-20 16:04:11.743,kitchen,sensor,1
